x1,x2,y1,y2
-0.605642,-1.42765,-1.90609,-2.47557
-0.704069,-1.45476,-1.87197,-2.53263
-0.813018,-1.46993,-1.82729,-2.58126
-0.930425,-1.46888,-1.7704,-2.61305
-1.04692,-1.45025,-1.7041,-2.61916
-1.15104,-1.41871,-1.63558,-2.59909
-1.23875,-1.38066,-1.57019,-2.56007
-1.31155,-1.3402,-1.50992,-2.50951
-1.37223,-1.29927,-1.45498,-2.45232
-1.42326,-1.25867,-1.40511,-2.39147
-1.46649,-1.21874,-1.35993,-2.32876
-1.50328,-1.1796,-1.31915,-2.26531
-1.53467,-1.14129,-1.2825,-2.20188
-1.56141,-1.10382,-1.24979,-2.13895
-1.58412,-1.06717,-1.22089,-2.07691
-1.60323,-1.03134,-1.19568,-2.01601
-1.61912,-0.996315,-1.17407,-1.95645
-1.63207,-0.96209,-1.156,-1.89838
-1.64231,-0.928666,-1.14141,-1.84192
-1.65001,-0.896048,-1.13025,-1.78717
-1.6553,-0.864244,-1.12248,-1.73422
-1.6583,-0.833267,-1.11805,-1.68313
-1.65908,-0.803132,-1.1169,-1.63396
-1.65768,-0.773852,-1.11897,-1.58678
-1.65414,-0.745443,-1.12419,-1.54164
-1.64848,-0.717915,-1.13248,-1.4986
-1.6407,-0.691275,-1.14372,-1.45771
-1.6308,-0.665519,-1.1578,-1.41903
-1.61876,-0.640635,-1.17458,-1.38262
-1.60457,-0.616599,-1.19388,-1.34853
-1.58823,-0.593368,-1.21554,-1.31682
-1.56972,-0.570887,-1.23934,-1.28753
-1.54907,-0.549077,-1.26507,-1.26071
-1.52627,-0.527843,-1.29248,-1.2364
-1.50136,-0.50707,-1.32133,-1.21462
-1.47438,-0.486624,-1.35137,-1.19537
-1.44539,-0.466355,-1.38233,-1.17865
-1.41447,-0.446098,-1.41396,-1.16443
-1.38169,-0.42568,-1.446,-1.15267
-1.34717,-0.404921,-1.47822,-1.14331
-1.31103,-0.38364,-1.51037,-1.13626
-1.27338,-0.361659,-1.54224,-1.13143
-1.23437,-0.338807,-1.57364,-1.1287
-1.19414,-0.314923,-1.60438,-1.12796
-1.15285,-0.289862,-1.6343,-1.12907
-1.11065,-0.263494,-1.66326,-1.13193
-1.06772,-0.235708,-1.69115,-1.13638
-1.0242,-0.206412,-1.71785,-1.14233
-0.980282,-0.175534,-1.74329,-1.14967
-0.93612,-0.143023,-1.76739,-1.1583
-0.891881,-0.108847,-1.79013,-1.16815
-0.847724,-0.0729939,-1.81145,-1.17916
-0.803801,-0.035471,-1.83137,-1.19131
-0.760249,0.0036974,-1.84987,-1.20459
-0.717195,0.0444701,-1.86698,-1.21901
-0.674745,0.0867903,-1.88274,-1.23462
-0.632983,0.130587,-1.89719,-1.25147
-0.59197,0.175778,-1.91039,-1.26963
-0.551742,0.222267,-1.92239,-1.28922
-0.512306,0.269952,-1.93327,-1.31032
-0.473642,0.318721,-1.94311,-1.33306
-0.435702,0.368456,-1.95196,-1.35755
-0.398415,0.419036,-1.95991,-1.38392
-0.361683,0.470335,-1.96702,-1.41227
-0.325388,0.522225,-1.97335,-1.44274
-0.289393,0.574578,-1.97895,-1.47541
-0.253543,0.627263,-1.98386,-1.51039
-0.217668,0.68015,-1.98812,-1.54775
-0.181584,0.733107,-1.99174,-1.58759
-0.145094,0.785999,-1.99473,-1.62995
-0.107985,0.838688,-1.99708,-1.67488
-0.0700305,0.891031,-1.99877,-1.72244
-0.0309871,0.942879,-1.99976,-1.77264
0.00941081,0.994069,-1.99998,-1.82549
0.0514548,1.04443,-1.99934,-1.88098
0.0954701,1.09375,-1.99772,-1.9391
0.141826,1.14181,-1.99497,-1.99978
0.190951,1.18835,-1.99086,-2.06296
0.24335,1.23302,-1.98514,-2.12849
0.299638,1.27542,-1.97743,-2.19617
0.360577,1.31499,-1.96723,-2.26571
0.427134,1.35099,-1.95386,-2.33659
0.500562,1.38236,-1.93635,-2.40798
0.582471,1.40748,-1.9133,-2.47842
0.674786,1.4239,-1.88273,-2.54517
0.779023,1.42788,-1.84204,-2.60296
0.893293,1.41495,-1.78942,-2.64258
1.00746,1.38384,-1.72772,-2.65419
1.10887,1.33987,-1.66445,-2.63741
1.19324,1.28987,-1.60505,-2.60037
1.26221,1.23801,-1.55139,-2.5511
1.31875,1.18615,-1.50363,-2.4948
1.36537,1.13505,-1.46143,-2.43454
1.40395,1.08497,-1.4244,-2.37217
1.43585,1.03602,-1.39224,-2.30883
1.46208,0.988231,-1.36467,-2.24528
1.48336,0.941607,-1.3415,-2.18204
1.50026,0.896147,-1.32258,-2.11948
1.51318,0.851853,-1.30778,-2.05788
1.52243,0.808733,-1.29699,-1.99745
1.52826,0.766801,-1.29013,-1.93835
1.53081,0.726075,-1.28709,-1.88072
1.53023,0.686579,-1.28779,-1.82469
1.52657,0.648342,-1.29212,-1.77036
1.5199,0.61139,-1.29997,-1.71784
1.51022,0.575747,-1.31119,-1.66721
1.49756,0.541434,-1.32564,-1.61859
1.4819,0.50846,-1.34312,-1.57206
1.46324,0.476823,-1.36343,-1.52771
1.44156,0.446504,-1.38633,-1.48566
1.41687,0.417464,-1.41155,-1.44598
1.38919,0.389643,-1.4388,-1.40876
1.35855,0.362953,-1.46776,-1.37408
1.32502,0.337281,-1.49811,-1.342
1.28868,0.312488,-1.52948,-1.31256
1.24964,0.288411,-1.56154,-1.28578
1.20805,0.264866,-1.59393,-1.26166
1.16408,0.24165,-1.62632,-1.24015
1.11792,0.218554,-1.65839,-1.2212
1.0698,0.19536,-1.68983,-1.20469
1.01993,0.171855,-1.72039,-1.19051
0.968563,0.147834,-1.74982,-1.17851
0.915951,0.123106,-1.77793,-1.16851
0.862344,0.0974983,-1.80454,-1.16033
0.807996,0.0708612,-1.82952,-1.15377
0.753158,0.043068,-1.85277,-1.14866
0.698075,0.0140169,-1.87422,-1.14479
0.642987,-0.0163698,-1.89382,-1.14199
0.588125,-0.0481465,-1.91157,-1.14011
0.533711,-0.0813465,-1.92747,-1.13899
0.479958,-0.115984,-1.94156,-1.13853
0.427065,-0.152055,-1.95387,-1.13863
0.375217,-0.189543,-1.96449,-1.13923
0.324583,-0.228419,-1.97349,-1.14031
0.275316,-0.268641,-1.98096,-1.14185
0.227546,-0.310161,-1.98701,-1.14388
0.18138,-0.352924,-1.99176,-1.14647
0.136901,-0.396868,-1.99531,-1.14968
0.094166,-0.441927,-1.99778,-1.15362
0.0532036,-0.48803,-1.99929,-1.15842
0.0140151,-0.535102,-1.99995,-1.16421
-0.0234257,-0.583068,-1.99986,-1.17113
-0.0591708,-0.631848,-1.99912,-1.17934
-0.0932964,-0.681359,-1.99782,-1.18901
-0.125901,-0.731517,-1.99603,-1.20028
-0.1571,-0.782237,-1.99382,-1.2133
-0.187029,-0.83343,-1.99124,-1.22824
-0.215834,-0.885008,-1.98832,-1.24521
-0.243672,-0.936879,-1.9851,-1.26436
-0.270712,-0.988951,-1.98159,-1.2858
-0.297128,-1.04113,-1.97781,-1.30963
-0.323099,-1.09332,-1.97373,-1.33595
-0.348813,-1.14541,-1.96935,-1.36484
-0.374462,-1.19732,-1.96463,-1.39638
-0.400243,-1.24892,-1.95954,-1.43062
-0.426361,-1.3001,-1.95403,-1.46763
-0.453032,-1.35074,-1.94801,-1.50743
-0.480479,-1.40072,-1.94143,-1.55007
-0.508944,-1.44987,-1.93416,-1.59554
-0.538686,-1.49804,-1.92609,-1.64388
-0.569989,-1.54503,-1.91706,-1.69505
-0.603171,-1.59064,-1.90688,-1.74904
-0.638594,-1.63458,-1.89531,-1.80579
-0.676676,-1.67653,-1.88205,-1.86521
-0.717914,-1.71608,-1.86671,-1.92717
-0.76291,-1.75268,-1.84877,-1.99142
-0.812407,-1.78559,-1.82757,-2.05762
-0.867328,-1.81373,-1.80215,-2.12514
-0.928801,-1.83555,-1.77125,-2.19292
-0.998077,-1.84866,-1.73316,-2.259
-1.07599,-1.84949,-1.6859,-2.31969
-1.16111,-1.83351,-1.62844,-2.36863
-1.24689,-1.79804,-1.56373,-2.39814
-1.32404,-1.74616,-1.49897,-2.40551
-1.38804,-1.68432,-1.43991,-2.39501
-1.43932,-1.61765,-1.38865,-2.37262
-1.47996,-1.54898,-1.34525,-2.34287
-1.51197,-1.47971,-1.30918,-2.30866
-1.5369,-1.41055,-1.27982,-2.27181
-1.55589,-1.34187,-1.25667,-2.2335
-1.56977,-1.27386,-1.23929,-2.1945
-1.57913,-1.20665,-1.22734,-2.15538
-1.58439,-1.14033,-1.22053,-2.11652
-1.58587,-1.07496,-1.21861,-2.07824
-1.58377,-1.01059,-1.22134,-2.04077
-1.57822,-0.947267,-1.2285,-2.00432
-1.56932,-0.885013,-1.23985,-1.96904
-1.55711,-0.823856,-1.25515,-1.9351
-1.54161,-0.763806,-1.27414,-1.90264
-1.52283,-0.704862,-1.29653,-1.87179
-1.50077,-0.647007,-1.32201,-1.84267
-1.47542,-0.590205,-1.35024,-1.81542
-1.4468,-0.534402,-1.38085,-1.79015
-1.41496,-0.479521,-1.41347,-1.76697
-1.37993,-0.425461,-1.44768,-1.74598
-1.34183,-0.372104,-1.48307,-1.72728
-1.30076,-0.319311,-1.51922,-1.71094
-1.25689,-0.266927,-1.55571,-1.69702
